GeneID	Length	second.sorted.bam
ENSG00000287510	1077	0
ENSG00000162511	3228	1501
ENSG00000264773	77	4
ENSG00000229607	444	3
ENSG00000223382	2111	10
ENSG00000222784	288	2
ENSG00000235143	1747	4
ENSG00000162512	7065	8450
ENSG00000266210	267	2
ENSG00000134644	6621	4715
ENSG00000237329	507	106
ENSG00000232768	163	14
ENSG00000215900	252	0
ENSG00000225142	436	31
ENSG00000084628	3320	2063
ENSG00000060688	3887	1243
ENSG00000229447	437	38
ENSG00000121766	1921	1429
ENSG00000229044	439	4
ENSG00000121769	1398	201
ENSG00000168528	3452	17009
ENSG00000215899	1342	156
ENSG00000206981	107	0
ENSG00000260386	3555	19
ENSG00000265961	114	2
ENSG00000284543	9848	21
ENSG00000229167	813	17
ENSG00000142910	5281	3973
ENSG00000121764	2558	25
ENSG00000162517	2223	4371
ENSG00000235790	2216	216
ENSG00000264078	480	3
ENSG00000084636	9253	19318
ENSG00000121753	7756	6828
ENSG00000266580	76	0
ENSG00000254545	537	1
ENSG00000134668	7085	138
ENSG00000203620	2257	4
ENSG00000269967	587	82
ENSG00000184007	6708	5784
ENSG00000228634	517	52
ENSG00000284702	1873	4
ENSG00000121774	3544	4249
ENSG00000203325	624	61
ENSG00000121775	2787	1295
ENSG00000266203	59	5
ENSG00000276493	291	2
ENSG00000025800	7457	5105
ENSG00000250135	667	0
ENSG00000084652	5114	5986
ENSG00000160050	2818	620
ENSG00000224066	1357	92
ENSG00000160051	2478	832
ENSG00000222046	1869	575
ENSG00000160055	3571	1877
ENSG00000084623	1725	6347
ENSG00000220785	2961	1924
ENSG00000183615	947	209
ENSG00000182866	3339	398
ENSG00000277617	260	0
ENSG00000252450	110	0
ENSG00000116478	3966	3637
ENSG00000175130	1546	19508
ENSG00000233775	687	17
ENSG00000162526	1849	125
ENSG00000225828	2845	1305
ENSG00000160058	6271	8649
ENSG00000224333	1007	30
ENSG00000270850	341	0
ENSG00000229259	1801	3
ENSG00000263529	301	1
ENSG00000254553	3447	2
ENSG00000273274	12831	28
ENSG00000160062	7077	468
ENSG00000176261	3531	480
ENSG00000200591	102	20
ENSG00000162521	9470	4056
ENSG00000162520	3722	193
ENSG00000224409	395	2
ENSG00000162522	6020	30473
ENSG00000134684	8212	3073
ENSG00000116497	9190	2097
ENSG00000160097	3199	120
ENSG00000121905	1964	36
ENSG00000121900	1417	2208
ENSG00000287691	575	31
ENSG00000116514	2610	832
ENSG00000278966	911	41
ENSG00000217644	526	35
ENSG00000239670	863	45
ENSG00000236065	1680	21
ENSG00000004455	9625	6002
ENSG00000276645	345	13
ENSG00000142920	9581	2265
ENSG00000278997	1360	196
ENSG00000116525	3976	1477
ENSG00000279179	3448	546
ENSG00000284721	1947	9
ENSG00000160094	3384	2141
ENSG00000270115	469	20
ENSG00000184389	1023	19
ENSG00000225313	4015	439
ENSG00000134686	4975	6711
ENSG00000284154	100	36
ENSG00000222112	299	13
ENSG00000233246	490	27
ENSG00000234512	2706	1
ENSG00000121903	5308	232
ENSG00000235907	736	9
ENSG00000121904	18157	157
ENSG00000227000	1618	1
ENSG00000176256	2561	3
ENSG00000231163	2619	5
ENSG00000201148	115	2
ENSG00000142698	3339	7
ENSG00000270241	434	0
ENSG00000287703	1426	1
ENSG00000207941	96	0
ENSG00000163866	10337	983
ENSG00000189280	1355	17
ENSG00000189433	1444	6
ENSG00000255811	560	0
ENSG00000188910	2362	17
ENSG00000187513	1716	1083
ENSG00000230163	720	0
ENSG00000116544	4042	30
ENSG00000284773	3163	87
ENSG00000241014	1887	61
ENSG00000271741	3099	4
ENSG00000243749	922	14
ENSG00000163867	9568	467
ENSG00000197056	5205	617
ENSG00000233940	478	2
ENSG00000228348	463	3
ENSG00000284640	1886	5
ENSG00000116560	7419	8434
ENSG00000201868	94	0
ENSG00000146463	7905	2428
ENSG00000240374	303	9
ENSG00000201542	152	4
ENSG00000229994	886	1177
ENSG00000227409	459	10
ENSG00000278702	323	4
ENSG00000142687	9619	12876
ENSG00000236274	1003	44
ENSG00000020129	4917	5541
ENSG00000239636	1030	53
ENSG00000116819	2272	200
ENSG00000126067	4528	1584
ENSG00000142686	3049	1796
ENSG00000092853	9591	248
ENSG00000232335	539	1
ENSG00000134698	7423	1942
ENSG00000092847	13890	2950
ENSG00000271164	483	2
ENSG00000286899	1802	19
ENSG00000271914	396	0
ENSG00000126070	21153	2774
ENSG00000271554	659	50
ENSG00000232862	1674	9
ENSG00000092850	1959	188
ENSG00000116863	1651	3052
ENSG00000171812	4669	1852
ENSG00000054116	3527	2530
ENSG00000116871	5271	6482
ENSG00000264592	256	2
ENSG00000054118	4720	5077
ENSG00000231849	259	6
ENSG00000214193	8142	11186
ENSG00000142694	1211	0
ENSG00000286379	4878	2141
ENSG00000196182	5618	4715
ENSG00000181817	1506	556
ENSG00000222821	139	0
ENSG00000116885	2788	775
ENSG00000201448	129	4
ENSG00000116898	2863	1047
ENSG00000119535	8429	2425
ENSG00000230214	523	0
ENSG00000284705	2694	6
ENSG00000284720	1521	1
ENSG00000234481	778	1
ENSG00000163873	10497	7617
ENSG00000284650	1039	0
ENSG00000223944	3153	4
ENSG00000264698	72	2
ENSG00000207328	107	0
ENSG00000252368	110	0
ENSG00000230451	145	0
ENSG00000233621	3019	452
ENSG00000163874	3091	3303
ENSG00000283724	60	0
ENSG00000163875	3487	1498
ENSG00000263675	60	35
ENSG00000163877	5718	552
ENSG00000232273	532	168
ENSG00000237749	253	271
ENSG00000163879	4456	3686
ENSG00000134697	5747	1890
ENSG00000284748	1326	3
ENSG00000169218	3058	185
ENSG00000116922	4434	540
ENSG00000134690	2406	516
ENSG00000183317	8152	1362
ENSG00000200421	100	0
ENSG00000214141	1892	14
ENSG00000227416	429	2
ENSG00000185090	3018	622
ENSG00000233728	700	0
ENSG00000196449	1848	254
ENSG00000197982	2231	1048
ENSG00000188786	7989	1639
ENSG00000235673	691	14
ENSG00000230955	481	0
ENSG00000204084	8930	1005
ENSG00000252448	81	6
ENSG00000222282	95	3
ENSG00000277168	273	1
ENSG00000183431	3894	2319
ENSG00000212541	108	1
ENSG00000183386	2004	1419
ENSG00000183520	3381	328
ENSG00000185668	2965	14
ENSG00000224592	684	10
ENSG00000223589	340	1
ENSG00000265596	99	1
ENSG00000284623	1562	5
ENSG00000286552	1033	3
ENSG00000287987	1235	0
ENSG00000237290	2573	2
ENSG00000275350	585	0
ENSG00000200796	107	1
ENSG00000238063	3673	4
ENSG00000215895	1960	642
ENSG00000284632	1240	0
ENSG00000116954	5116	477
ENSG00000273637	2171	0
ENSG00000228436	2004	42
ENSG00000214114	2773	923
ENSG00000274944	3251	7
ENSG00000131233	2439	7
ENSG00000158315	2826	258
ENSG00000199963	108	1
ENSG00000207466	101	1
ENSG00000235549	350	2
ENSG00000174574	2688	1931
ENSG00000168653	548	1273
ENSG00000127603	42738	9737
ENSG00000206654	104	8
ENSG00000222378	133	11
ENSG00000287422	1941	55
ENSG00000226438	558	14
ENSG00000217897	288	9
ENSG00000183682	5636	1208
ENSG00000237624	1535	40
ENSG00000243970	5416	2227
ENSG00000090621	6782	6891
ENSG00000228060	1408	107
ENSG00000201457	135	27
ENSG00000163909	4077	1071
ENSG00000225903	304	6
ENSG00000116981	1107	3
ENSG00000116983	4758	10
ENSG00000084072	11124	1633
ENSG00000225333	568	4
ENSG00000252413	62	0
ENSG00000116985	4826	197
ENSG00000198754	1826	33
ENSG00000285905	1218	5
ENSG00000261798	1196	7
ENSG00000229213	154	0
ENSG00000284719	1744	10
ENSG00000284678	673	3
ENSG00000043514	6533	636
ENSG00000202222	113	5
ENSG00000116990	5063	64
ENSG00000236546	785	3
ENSG00000207356	109	0
ENSG00000168389	4007	492
ENSG00000228477	725	4285
ENSG00000131236	3814	2702
ENSG00000131238	5088	6387
ENSG00000226745	685	315
ENSG00000117000	6232	1148
ENSG00000207508	107	8
ENSG00000188800	846	1
ENSG00000259943	1541	213
ENSG00000084073	3439	915
ENSG00000231296	313	10
ENSG00000049089	4215	1921
ENSG00000227311	480	55
ENSG00000084070	3601	1716
ENSG00000213172	418	15
ENSG00000284677	673	12
ENSG00000187801	2566	101
ENSG00000260920	2449	159
ENSG00000279667	1005	48
ENSG00000187815	3173	497
ENSG00000238287	605	50
ENSG00000164002	3092	483
ENSG00000227278	432	2
ENSG00000238186	546	64
ENSG00000117010	3101	219
ENSG00000286838	720	0
ENSG00000236505	126	0
ENSG00000233910	721	5
ENSG00000117016	7259	315
ENSG00000287743	1672	7
ENSG00000237899	471	5
ENSG00000272145	1687	89
ENSG00000066136	5990	3311
ENSG00000198974	92	0
ENSG00000207962	89	2
ENSG00000117013	4408	65
ENSG00000264582	296	0
ENSG00000179862	1310	1476
ENSG00000229528	471	2
ENSG00000228940	921	0
ENSG00000286668	1354	2
ENSG00000233118	265	1
ENSG00000171793	11164	953
ENSG00000281207	4800	445
ENSG00000171790	4310	287
ENSG00000010803	4447	3703
ENSG00000215893	499	17
ENSG00000287400	4437	25
ENSG00000235358	2252	19
ENSG00000213987	313	3
ENSG00000286640	1348	5
ENSG00000204060	2398	274
ENSG00000229901	394	50
ENSG00000252563	92	1
ENSG00000127129	1649	333
ENSG00000127124	14625	4030
ENSG00000230881	265	15
ENSG00000230638	2242	696
ENSG00000284895	81	0
ENSG00000287587	1188	4
ENSG00000227538	1133	1
ENSG00000228776	454	1
ENSG00000044012	604	2
ENSG00000197273	597	1
ENSG00000198815	6896	1953
ENSG00000227527	661	16
ENSG00000177181	10638	127
ENSG00000235002	397	45
ENSG00000066185	2181	162
ENSG00000127125	3412	724
ENSG00000186409	25206	2267
ENSG00000230116	755	42
ENSG00000236876	135	551
ENSG00000200254	107	11
ENSG00000236180	421	16
ENSG00000171960	1446	834
ENSG00000285728	3315	842
ENSG00000234917	601	12
ENSG00000065978	3395	8041
ENSG00000164007	3602	231
ENSG00000117385	6766	3358
ENSG00000164008	5286	201
ENSG00000283580	1582	3
ENSG00000228452	484	0
ENSG00000274386	4373	76
ENSG00000177868	1353	149
ENSG00000164010	5720	1171
ENSG00000228192	3776	111
ENSG00000164011	2036	1423
ENSG00000233708	1962	6
ENSG00000237090	1326	6
ENSG00000225099	681	22
ENSG00000117394	4416	1909
ENSG00000284138	440	19
ENSG00000227533	4275	306
ENSG00000283973	1097	31
ENSG00000207256	107	1
ENSG00000283136	89	0
ENSG00000277513	412	1
ENSG00000186973	843	64
ENSG00000117395	3561	681
ENSG00000284410	61	0
ENSG00000243710	5764	198
ENSG00000199240	120	1
ENSG00000179178	2138	2492
ENSG00000253313	1522	390
ENSG00000066056	6705	2267
ENSG00000117400	3937	194
ENSG00000287113	557	11
ENSG00000234694	661	129
ENSG00000117399	2012	575
ENSG00000066322	2506	4649
ENSG00000283836	68	0
ENSG00000159479	2704	951
ENSG00000229431	731	57
ENSG00000198198	26354	11840
ENSG00000229372	699	6
ENSG00000274975	73	0
ENSG00000178922	2740	0
ENSG00000229348	545	2
ENSG00000142949	10712	42000
ENSG00000066135	5184	1455
ENSG00000284989	4037	0
ENSG00000236200	4217	303
ENSG00000126091	19448	760
ENSG00000229444	469	7
ENSG00000283414	90	3
ENSG00000233674	271	64
ENSG00000283477	62	0
ENSG00000224751	1312	91
ENSG00000117407	2657	291
ENSG00000237950	2224	377
ENSG00000288573	557	48
ENSG00000117408	5072	4101
ENSG00000285649	2044	5
ENSG00000132768	2930	2833
ENSG00000117410	3239	4461
ENSG00000117411	3772	3366
ENSG00000159214	3563	5260
ENSG00000196517	5249	1461
ENSG00000230615	10561	28
ENSG00000227163	520	2
ENSG00000271647	1398	0
ENSG00000239560	300	2
ENSG00000171872	3160	10
ENSG00000233514	360	20
ENSG00000283039	3159	23
ENSG00000226804	1160	0
ENSG00000200171	96	0
ENSG00000238037	274	0
ENSG00000227994	214	1
ENSG00000271329	796	2
ENSG00000178028	5599	5137
ENSG00000117419	2785	2318
ENSG00000233602	619	37
ENSG00000199385	102	1
ENSG00000187147	9687	5292
ENSG00000263381	60	0
ENSG00000126106	3561	466
ENSG00000198520	3290	522
ENSG00000199377	117	11
ENSG00000200169	116	0
ENSG00000142945	3646	458
ENSG00000225721	765	33
ENSG00000142937	2781	17701
ENSG00000264294	80	0
ENSG00000200913	104	26
ENSG00000202031	70	15
ENSG00000281859	69	0
ENSG00000207421	67	0
ENSG00000234093	385	57
ENSG00000142959	2512	143
ENSG00000173846	3327	1786
ENSG00000188396	763	40
ENSG00000222009	3520	925
ENSG00000117425	5334	2005
ENSG00000202444	115	0
ENSG00000226499	162	242
ENSG00000070785	3411	979
ENSG00000253039	109	12
ENSG00000229815	839	3
ENSG00000232369	492	24
ENSG00000268949	3130	8
ENSG00000126107	5072	6926
ENSG00000126088	4029	2630
ENSG00000162415	6095	354
ENSG00000234315	453	15
ENSG00000281912	1710	159
ENSG00000186603	1785	63
ENSG00000132781	5793	528
ENSG00000288208	2768	0
ENSG00000132773	2358	680
ENSG00000070759	3319	1329
ENSG00000236872	325	72
ENSG00000280670	2757	108
ENSG00000132763	5049	838
ENSG00000117450	1504	3134
ENSG00000234379	598	0
ENSG00000117448	3121	6627
ENSG00000281133	96	4
ENSG00000280836	99	2
ENSG00000132780	8304	5022
ENSG00000281112	84	1
ENSG00000281825	69	0
ENSG00000159588	3323	530
ENSG00000159592	7433	4241
ENSG00000225447	382	240
ENSG00000234329	788	335
ENSG00000159596	1465	766
ENSG00000197429	3708	410
ENSG00000230896	598	71
ENSG00000236111	681	123
ENSG00000086015	8062	19626
ENSG00000232467	601	2
ENSG00000117461	7397	2678
ENSG00000278139	1553	0
ENSG00000226957	649	22
ENSG00000233114	226	11
ENSG00000227857	339	2
ENSG00000117472	2370	2034
ENSG00000250719	405	0
ENSG00000085998	6189	7473
ENSG00000171357	1849	65
ENSG00000085999	4078	267
ENSG00000132128	8606	5546
ENSG00000173660	1341	1490
ENSG00000117481	8468	1814
ENSG00000225779	370	23
ENSG00000117480	2724	10392
ENSG00000232022	2476	221
ENSG00000224863	1764	15
ENSG00000197587	5068	16
ENSG00000282881	1633	1
ENSG00000269956	2530	41
ENSG00000162456	2933	2
ENSG00000079277	8070	3359
ENSG00000142961	5916	1681
ENSG00000123472	5677	1360
ENSG00000233647	466	7
ENSG00000186118	1464	57
ENSG00000228237	584	3
ENSG00000159658	16312	2987
ENSG00000236476	805	10
ENSG00000142973	3466	2270
ENSG00000154198	1598	1438
ENSG00000238145	1192	382
ENSG00000187048	3890	26
ENSG00000259832	196	2
ENSG00000261196	121	1
ENSG00000261593	190	8
ENSG00000261290	154	2
ENSG00000186377	2447	766
ENSG00000186160	2252	1041
ENSG00000225154	1202	428
ENSG00000225506	921	121
ENSG00000162365	3853	56
ENSG00000225514	671	1
ENSG00000224805	661	21
ENSG00000162366	1430	403
ENSG00000162367	5700	190
ENSG00000226252	4036	13
ENSG00000123473	7291	281
ENSG00000162368	3844	1411
ENSG00000225762	483	39
ENSG00000186790	1768	2
ENSG00000237424	2509	262
ENSG00000186564	2648	25
ENSG00000271355	465	3
ENSG00000229554	448	2
ENSG00000227883	242	0
ENSG00000227947	1461	3
ENSG00000269113	7524	775
ENSG00000223814	407	0
ENSG00000225028	1807	13
ENSG00000226133	1477	9
ENSG00000231413	292	1
ENSG00000237180	267	3
ENSG00000242267	2010	39
ENSG00000279096	2669	12
ENSG00000223720	651	7
ENSG00000117834	4535	268
ENSG00000272491	1674	96
ENSG00000279214	950	8
ENSG00000132122	5938	574
ENSG00000224986	1044	12
ENSG00000206700	107	0
ENSG00000235105	1257	179
ENSG00000223175	107	1
ENSG00000232514	474	5
ENSG00000186094	7504	55
ENSG00000287661	1861	12
ENSG00000162373	2142	181
ENSG00000286597	573	7
ENSG00000229846	793	2
ENSG00000230114	566	2
ENSG00000225623	514	8
ENSG00000237478	262	4
ENSG00000215887	1966	48
ENSG00000279324	1901	8
ENSG00000233595	412	3
ENSG00000162374	8368	18
ENSG00000230828	346	0
ENSG00000237337	858	0
ENSG00000233407	250	0
ENSG00000284696	3511	5
ENSG00000284645	3304	4
ENSG00000234080	877	1595
ENSG00000229316	653	0
ENSG00000225671	595	7
ENSG00000142700	3168	2
ENSG00000284700	930	1
ENSG00000185104	7549	1033
ENSG00000225767	503	36
ENSG00000207194	108	1
ENSG00000230585	811	30
ENSG00000237130	370	13
ENSG00000123080	3018	260
ENSG00000265538	69	2
ENSG00000275816	86	1
ENSG00000204006	1118	1
ENSG00000200262	110	0
ENSG00000213478	684	78
ENSG00000203356	2366	7
ENSG00000123091	3112	1146
ENSG00000233406	870	4314
ENSG00000236434	435	29
ENSG00000085831	9362	7948
ENSG00000261664	1222	375
ENSG00000085832	7378	1522
ENSG00000232027	955	42
ENSG00000206595	107	7
ENSG00000238140	678	9
ENSG00000227070	476	3
ENSG00000252032	105	3
ENSG00000227742	2704	24
ENSG00000117859	10273	3180
ENSG00000236973	1000	10
ENSG00000232846	879	3
ENSG00000212624	122	0
ENSG00000078618	6773	4817
ENSG00000266993	1819	90
ENSG00000272175	280	6
ENSG00000283899	59	5
ENSG00000230604	358	19
ENSG00000169213	12780	1426
ENSG00000200839	126	3
ENSG00000229032	342	2
ENSG00000264613	300	1
ENSG00000117862	2864	126
ENSG00000285839	1986	0
ENSG00000198841	1708	145
ENSG00000223390	762	42
ENSG00000228369	391	16
ENSG00000134717	5948	1049
ENSG00000157077	5809	828
ENSG00000241745	316	4
ENSG00000228407	340	35
ENSG00000223429	841	13
ENSG00000224255	706	33
ENSG00000236004	394	2
ENSG00000237663	344	6
ENSG00000213735	556	11
ENSG00000154222	7495	3266
ENSG00000272100	391	51
ENSG00000287078	939	2
ENSG00000224680	568	68
ENSG00000085840	3121	103
ENSG00000134748	5617	1570
ENSG00000134744	16199	2335
ENSG00000272371	456	4
ENSG00000236290	703	1
ENSG00000116157	1692	286
ENSG00000182183	2684	49
ENSG00000162377	4148	850
ENSG00000233664	321	57
ENSG00000239640	297	3
ENSG00000162378	8206	982
ENSG00000252018	141	0
ENSG00000228929	455	379
ENSG00000206627	105	11
ENSG00000203995	4694	329
ENSG00000242391	380	8
ENSG00000121310	11572	39000
ENSG00000230953	175	150
ENSG00000231866	175	20
ENSG00000116171	8253	2665
ENSG00000264834	99	4
ENSG00000266188	88	2
ENSG00000265815	100	7
ENSG00000237279	395	31
ENSG00000236360	502	10
ENSG00000226147	1301	15
ENSG00000174348	4899	6857
ENSG00000232993	467	0
ENSG00000227644	280	0
ENSG00000162383	5413	276
ENSG00000235563	1871	18
ENSG00000277397	718	0
ENSG00000157184	10089	666
ENSG00000236723	1227	8
ENSG00000162384	4504	1874
ENSG00000259818	3591	31
ENSG00000162385	1363	254
ENSG00000226754	1941	36
ENSG00000157193	19668	250
ENSG00000234578	470	0
ENSG00000228838	675	0
ENSG00000232762	752	3
ENSG00000225675	567	0
ENSG00000285954	886	2
ENSG00000226938	383	0
ENSG00000230138	933	6
ENSG00000236253	3164	3
ENSG00000288527	79	0
ENSG00000143006	2440	3
ENSG00000174332	3113	134
ENSG00000239007	64	0
ENSG00000058804	4720	1060
ENSG00000201003	136	4
ENSG00000229687	286	4
ENSG00000058799	2036	1778
ENSG00000211452	2282	88
ENSG00000081870	3236	345
ENSG00000116212	2164	996
ENSG00000219102	1063	40
ENSG00000203985	2376	31
ENSG00000116209	9149	2874
ENSG00000280378	1755	91
ENSG00000116205	12168	1066
ENSG00000283749	76	1
ENSG00000225183	238	4
ENSG00000279049	255	0
ENSG00000256407	3952	22
ENSG00000157211	3229	2
ENSG00000280425	4969	14
ENSG00000215883	8926	1352
ENSG00000116221	2549	2418
ENSG00000157216	5227	2012
ENSG00000198711	2624	451
ENSG00000225632	1111	7
ENSG00000232245	289	0
ENSG00000287582	1051	5
ENSG00000235741	683	0
ENSG00000237173	108	0
ENSG00000227453	963	46
ENSG00000162390	9768	212
ENSG00000162391	2006	24
ENSG00000230728	623	7
ENSG00000184313	9088	51
ENSG00000271723	7090	1
ENSG00000243725	3488	161
ENSG00000162396	2356	386
ENSG00000006555	6111	309
ENSG00000237453	343	5
ENSG00000162398	1777	36
ENSG00000116133	6214	22788
ENSG00000287724	831	8
ENSG00000242396	575	6
ENSG00000233203	765	14
ENSG00000284601	1733	15
ENSG00000143001	1256	54
ENSG00000233271	428	0
ENSG00000162399	9761	20
ENSG00000169174	5711	17
ENSG00000162402	12023	2602
ENSG00000231090	2568	0
ENSG00000231095	994	5
ENSG00000265822	83	0
ENSG00000234810	8481	23
ENSG00000231900	1309	3
ENSG00000232198	607	1
ENSG00000199831	327	0
ENSG00000252162	107	0
ENSG00000272051	102	0
ENSG00000233079	3391	1
ENSG00000230250	707	2
ENSG00000227104	430	2
ENSG00000235612	731	1
ENSG00000260971	7878	21
ENSG00000284686	2655	11
ENSG00000229871	890	1
ENSG00000223956	2203	16
ENSG00000162407	5272	679
ENSG00000236776	460	1
ENSG00000224980	433	0
ENSG00000225475	141	54
ENSG00000162409	9362	719
ENSG00000187889	4648	1689
ENSG00000229913	1824	7
ENSG00000157131	2367	4
ENSG00000021852	2732	3
ENSG00000236341	610	0
ENSG00000173406	7548	16
ENSG00000227935	708	0
ENSG00000236888	360	8
ENSG00000226759	4340	11
ENSG00000229887	1447	40
ENSG00000223416	348	333
ENSG00000235038	620	4
ENSG00000230546	141	2
ENSG00000233216	322	5
ENSG00000162600	3718	671
ENSG00000286918	1791	17
ENSG00000270209	421	0
ENSG00000264128	302	1
ENSG00000184292	1820	5042
ENSG00000185839	690	411
ENSG00000162601	13115	3173
ENSG00000283445	4739	18
ENSG00000177606	3257	8119
ENSG00000234807	5017	63
ENSG00000272226	535	38
ENSG00000231740	395	0
ENSG00000232453	2068	15
ENSG00000237352	8462	24
ENSG00000228121	819	36
ENSG00000241042	171	0
ENSG00000235215	317	1
ENSG00000224609	7581	15
ENSG00000270457	338	2
ENSG00000172456	12174	276
ENSG00000266150	70	0
ENSG00000226883	767	3
ENSG00000134709	6614	1010
ENSG00000134716	2973	220
ENSG00000265535	298	1
ENSG00000162598	4422	13
ENSG00000229332	562	2
ENSG00000238242	1259	3
ENSG00000226476	15496	21
ENSG00000231252	4298	6
ENSG00000162599	55886	7418
ENSG00000237928	6214	18
ENSG00000237853	842	29
ENSG00000284808	2442	12
ENSG00000287224	1416	9
ENSG00000223920	715	6
ENSG00000162604	5516	697
ENSG00000271200	427	7
ENSG00000132849	11990	13235
ENSG00000200575	104	5
ENSG00000212360	104	29
ENSG00000236646	270	48
ENSG00000242860	294	23
ENSG00000263908	74	1
ENSG00000283690	68	0
ENSG00000234204	458	0
ENSG00000234088	405	2
ENSG00000240563	3831	35
ENSG00000237227	307	0
ENSG00000200174	110	0
ENSG00000132854	6814	449
ENSG00000201153	108	0
ENSG00000162607	3869	1123
ENSG00000116641	24890	925
ENSG00000270549	238	0
ENSG00000132855	3371	5
ENSG00000278967	1819	2
ENSG00000213703	546	63
ENSG00000235545	1228	15
ENSG00000125703	3116	231
ENSG00000234318	447	5
ENSG00000237163	303	0
ENSG00000229537	2067	2
ENSG00000286455	1126	6
ENSG00000227485	359	1
ENSG00000229225	157	0
ENSG00000203605	823	2
ENSG00000224209	7361	35
ENSG00000252259	115	0
ENSG00000228734	859	3
ENSG00000223683	595	0
ENSG00000230798	1208	26
ENSG00000187140	2562	9
ENSG00000275836	60	0
ENSG00000252784	110	1
ENSG00000236674	1357	1
ENSG00000088035	5487	316
ENSG00000142856	5459	351
ENSG00000286429	1206	8
ENSG00000203965	5704	310
ENSG00000264271	286	1
ENSG00000251720	60	4
ENSG00000116652	3555	71
ENSG00000276884	136	0
ENSG00000278287	84	0
ENSG00000277565	58	0
ENSG00000275823	73	0
ENSG00000277689	90	0
ENSG00000274199	120	0
ENSG00000079739	4077	710
ENSG00000244256	305	11
ENSG00000185483	6720	187
ENSG00000177452	584	1
ENSG00000228056	490	16
ENSG00000207190	107	0
ENSG00000200508	102	1
ENSG00000223949	3546	11
ENSG00000284928	1031	5
ENSG00000177414	1838	0
ENSG00000238653	62	0
ENSG00000158966	7022	830
