GeneID	Length	third.sorted.bam
ENSG00000162512	7065	3430
ENSG00000266210	267	0
ENSG00000134644	6621	3092
ENSG00000237329	507	57
ENSG00000232768	163	16
ENSG00000215900	252	1
ENSG00000225142	436	0
ENSG00000084628	3320	144
ENSG00000060688	3887	308
ENSG00000229447	437	19
ENSG00000121766	1921	876
ENSG00000229044	439	11
ENSG00000121769	1398	76
ENSG00000168528	3452	18396
ENSG00000215899	1342	36
ENSG00000206981	107	0
ENSG00000260386	3555	5
ENSG00000265961	114	0
ENSG00000284543	9848	24
ENSG00000229167	813	4
ENSG00000142910	5281	1679
ENSG00000121764	2558	3
ENSG00000162517	2223	1167
ENSG00000235790	2216	37
ENSG00000264078	480	1
ENSG00000084636	9253	2548
ENSG00000121753	7756	4727
ENSG00000266580	76	2
ENSG00000254545	537	4
ENSG00000134668	7085	275
ENSG00000203620	2257	2
ENSG00000269967	587	29
ENSG00000184007	6708	2132
ENSG00000228634	517	18
ENSG00000284702	1873	2
ENSG00000121774	3544	3597
ENSG00000203325	624	37
ENSG00000121775	2787	316
ENSG00000266203	59	1
ENSG00000276493	291	0
ENSG00000025800	7457	2241
ENSG00000250135	667	0
ENSG00000084652	5114	1674
ENSG00000160050	2818	135
ENSG00000224066	1357	19
ENSG00000160051	2478	161
ENSG00000222046	1869	93
ENSG00000160055	3571	778
ENSG00000084623	1725	3169
ENSG00000220785	2961	759
ENSG00000183615	947	225
ENSG00000182866	3339	281
ENSG00000277617	260	0
ENSG00000252450	110	0
ENSG00000116478	3966	2854
ENSG00000175130	1546	13868
ENSG00000233775	687	5
ENSG00000162526	1849	37
ENSG00000225828	2845	350
ENSG00000160058	6271	2587
ENSG00000224333	1007	2
ENSG00000270850	341	1
ENSG00000229259	1801	0
ENSG00000263529	301	0
ENSG00000254553	3447	1
ENSG00000273274	12831	8
ENSG00000160062	7077	406
ENSG00000176261	3531	379
ENSG00000200591	102	14
ENSG00000162521	9470	2431
ENSG00000162520	3722	31
ENSG00000224409	395	0
ENSG00000162522	6020	7158
ENSG00000134684	8212	1539
ENSG00000116497	9190	743
ENSG00000160097	3199	87
ENSG00000121905	1964	17
ENSG00000121900	1417	1032
ENSG00000287691	575	17
ENSG00000116514	2610	302
ENSG00000278966	911	14
ENSG00000217644	526	5
ENSG00000239670	863	5
ENSG00000236065	1680	15
ENSG00000004455	9625	1945
ENSG00000276645	345	14
ENSG00000142920	9581	235
ENSG00000278997	1360	23
ENSG00000116525	3976	878
ENSG00000279179	3448	180
ENSG00000284721	1947	4
ENSG00000160094	3384	2752
ENSG00000270115	469	27
ENSG00000184389	1023	3
ENSG00000225313	4015	231
ENSG00000134686	4975	3030
ENSG00000284154	100	16
ENSG00000222112	299	33
ENSG00000233246	490	3
ENSG00000234512	2706	0
ENSG00000121903	5308	68
ENSG00000235907	736	0
ENSG00000121904	18157	140
ENSG00000227000	1618	0
ENSG00000176256	2561	0
ENSG00000231163	2619	1
ENSG00000201148	115	0
ENSG00000142698	3339	0
ENSG00000270241	434	0
ENSG00000287703	1426	2
ENSG00000207941	96	0
ENSG00000163866	10337	294
ENSG00000189280	1355	133
ENSG00000189433	1444	0
ENSG00000255811	560	0
ENSG00000188910	2362	3
ENSG00000187513	1716	241
ENSG00000230163	720	0
ENSG00000116544	4042	66
ENSG00000284773	3163	13
ENSG00000241014	1887	6
ENSG00000271741	3099	1
ENSG00000243749	922	8
ENSG00000163867	9568	335
ENSG00000197056	5205	380
ENSG00000233940	478	0
ENSG00000228348	463	1
ENSG00000284640	1886	0
ENSG00000116560	7419	5230
ENSG00000201868	94	1
ENSG00000146463	7905	1602
ENSG00000240374	303	7
ENSG00000201542	152	3
ENSG00000229994	886	470
ENSG00000227409	459	10
ENSG00000278702	323	4
ENSG00000142687	9619	5173
ENSG00000236274	1003	32
ENSG00000020129	4917	1837
ENSG00000239636	1030	9
ENSG00000116819	2272	49
ENSG00000126067	4528	1163
ENSG00000142686	3049	799
ENSG00000092853	9591	973
ENSG00000232335	539	0
ENSG00000134698	7423	685
ENSG00000092847	13890	684
ENSG00000271164	483	0
ENSG00000286899	1802	10
ENSG00000271914	396	0
ENSG00000126070	21153	1194
ENSG00000271554	659	27
ENSG00000232862	1674	3
ENSG00000092850	1959	46
ENSG00000116863	1651	1164
ENSG00000171812	4669	189
ENSG00000054116	3527	958
ENSG00000116871	5271	4327
ENSG00000264592	256	0
ENSG00000054118	4720	3726
ENSG00000231849	259	2
ENSG00000214193	8142	3007
ENSG00000142694	1211	0
ENSG00000286379	4878	99
ENSG00000196182	5618	1797
ENSG00000181817	1506	425
ENSG00000222821	139	0
ENSG00000116885	2788	207
ENSG00000201448	129	2
ENSG00000116898	2863	1211
ENSG00000119535	8429	9241
ENSG00000230214	523	0
ENSG00000284705	2694	1
ENSG00000284720	1521	14
ENSG00000234481	778	0
ENSG00000163873	10497	210
ENSG00000284650	1039	0
ENSG00000223944	3153	0
ENSG00000264698	72	0
ENSG00000207328	107	0
ENSG00000252368	110	0
ENSG00000230451	145	0
ENSG00000233621	3019	333
ENSG00000163874	3091	5845
ENSG00000283724	60	0
ENSG00000163875	3487	833
ENSG00000263675	60	2
ENSG00000163877	5718	217
ENSG00000232273	532	141
ENSG00000237749	253	69
ENSG00000163879	4456	738
ENSG00000134697	5747	1708
ENSG00000284748	1326	0
ENSG00000169218	3058	10
ENSG00000116922	4434	262
ENSG00000134690	2406	426
ENSG00000183317	8152	737
ENSG00000200421	100	3
ENSG00000214141	1892	6
ENSG00000227416	429	4
ENSG00000185090	3018	878
ENSG00000233728	700	0
ENSG00000196449	1848	376
ENSG00000197982	2231	756
ENSG00000188786	7989	726
ENSG00000235673	691	3
ENSG00000230955	481	0
ENSG00000204084	8930	382
ENSG00000252448	81	1
ENSG00000222282	95	2
ENSG00000277168	273	1
ENSG00000183431	3894	1942
ENSG00000212541	108	4
ENSG00000183386	2004	933
ENSG00000183520	3381	447
ENSG00000185668	2965	25
ENSG00000224592	684	19
ENSG00000223589	340	2
ENSG00000265596	99	1
ENSG00000284623	1562	0
ENSG00000286552	1033	0
ENSG00000287987	1235	0
ENSG00000237290	2573	1
ENSG00000275350	585	0
ENSG00000200796	107	0
ENSG00000238063	3673	0
ENSG00000215895	1960	768
ENSG00000284632	1240	0
ENSG00000116954	5116	364
ENSG00000273637	2171	0
ENSG00000228436	2004	23
ENSG00000214114	2773	333
ENSG00000274944	3251	5
ENSG00000131233	2439	2
ENSG00000158315	2826	176
ENSG00000199963	108	0
ENSG00000207466	101	0
ENSG00000235549	350	0
ENSG00000174574	2688	1583
ENSG00000168653	548	1250
ENSG00000127603	42738	4191
ENSG00000206654	104	4
ENSG00000222378	133	0
ENSG00000287422	1941	35
ENSG00000226438	558	5
ENSG00000217897	288	4
ENSG00000183682	5636	487
ENSG00000237624	1535	38
ENSG00000243970	5416	368
ENSG00000090621	6782	3337
ENSG00000228060	1408	20
ENSG00000201457	135	7
ENSG00000163909	4077	385
ENSG00000225903	304	3
ENSG00000116981	1107	0
ENSG00000116983	4758	2
ENSG00000084072	11124	782
ENSG00000225333	568	4
ENSG00000252413	62	0
ENSG00000116985	4826	100
ENSG00000198754	1826	39
ENSG00000285905	1218	0
ENSG00000261798	1196	3
ENSG00000229213	154	0
ENSG00000284719	1744	8
ENSG00000284678	673	0
ENSG00000043514	6533	325
ENSG00000202222	113	5
ENSG00000116990	5063	87
ENSG00000236546	785	0
ENSG00000207356	109	0
ENSG00000168389	4007	2994
ENSG00000228477	725	1134
ENSG00000131236	3814	1777
ENSG00000131238	5088	1609
ENSG00000226745	685	1
ENSG00000117000	6232	681
ENSG00000207508	107	2
ENSG00000188800	846	1
ENSG00000259943	1541	125
ENSG00000084073	3439	1005
ENSG00000231296	313	4
ENSG00000049089	4215	799
ENSG00000227311	480	6
ENSG00000084070	3601	889
ENSG00000213172	418	5
ENSG00000284677	673	0
ENSG00000187801	2566	100
ENSG00000260920	2449	104
ENSG00000279667	1005	20
ENSG00000187815	3173	213
ENSG00000238287	605	20
ENSG00000164002	3092	357
ENSG00000227278	432	1
ENSG00000238186	546	31
ENSG00000117010	3101	70
ENSG00000286838	720	1
ENSG00000236505	126	0
ENSG00000233910	721	0
ENSG00000117016	7259	90
ENSG00000287743	1672	9
ENSG00000237899	471	2
ENSG00000272145	1687	34
ENSG00000066136	5990	1493
ENSG00000198974	92	0
ENSG00000207962	89	0
ENSG00000117013	4408	175
ENSG00000264582	296	5
ENSG00000179862	1310	90
ENSG00000229528	471	0
ENSG00000228940	921	0
ENSG00000286668	1354	0
ENSG00000233118	265	0
ENSG00000171793	11164	728
ENSG00000281207	4800	183
ENSG00000171790	4310	58
ENSG00000010803	4447	1892
ENSG00000215893	499	2
ENSG00000287400	4437	8
ENSG00000235358	2252	10
ENSG00000213987	313	0
ENSG00000286640	1348	2
ENSG00000204060	2398	500
ENSG00000229901	394	42
ENSG00000252563	92	0
ENSG00000127129	1649	59
ENSG00000127124	14625	716
ENSG00000230881	265	1
ENSG00000230638	2242	190
ENSG00000284895	81	0
ENSG00000287587	1188	0
ENSG00000227538	1133	0
ENSG00000228776	454	0
ENSG00000044012	604	0
ENSG00000197273	597	1
ENSG00000198815	6896	1053
ENSG00000227527	661	13
ENSG00000177181	10638	129
ENSG00000235002	397	0
ENSG00000066185	2181	34
ENSG00000127125	3412	548
ENSG00000186409	25206	507
ENSG00000230116	755	6
ENSG00000236876	135	345
ENSG00000200254	107	5
ENSG00000236180	421	5
ENSG00000171960	1446	346
ENSG00000285728	3315	197
ENSG00000234917	601	3
ENSG00000065978	3395	11519
ENSG00000164007	3602	6
ENSG00000117385	6766	1592
ENSG00000164008	5286	119
ENSG00000283580	1582	0
ENSG00000228452	484	0
ENSG00000274386	4373	19
ENSG00000177868	1353	174
ENSG00000164010	5720	199
ENSG00000228192	3776	20
ENSG00000164011	2036	391
ENSG00000233708	1962	10
ENSG00000237090	1326	1
ENSG00000225099	681	6
ENSG00000117394	4416	1050
ENSG00000284138	440	16
ENSG00000227533	4275	193
ENSG00000283973	1097	27
ENSG00000207256	107	2
ENSG00000283136	89	0
ENSG00000277513	412	4
ENSG00000186973	843	147
ENSG00000117395	3561	353
ENSG00000284410	61	0
ENSG00000243710	5764	15
ENSG00000199240	120	0
ENSG00000179178	2138	720
ENSG00000253313	1522	91
ENSG00000066056	6705	822
ENSG00000117400	3937	56
ENSG00000287113	557	5
ENSG00000234694	661	17
ENSG00000117399	2012	535
ENSG00000066322	2506	2959
ENSG00000283836	68	0
ENSG00000159479	2704	505
ENSG00000229431	731	12
ENSG00000198198	26354	4228
ENSG00000229372	699	3
ENSG00000274975	73	0
ENSG00000178922	2740	0
ENSG00000229348	545	11
ENSG00000142949	10712	16264
ENSG00000066135	5184	760
ENSG00000284989	4037	2
ENSG00000236200	4217	135
ENSG00000126091	19448	162
ENSG00000229444	469	0
ENSG00000283414	90	1
ENSG00000233674	271	26
ENSG00000283477	62	0
ENSG00000224751	1312	8
ENSG00000117407	2657	130
ENSG00000237950	2224	82
ENSG00000288573	557	19
ENSG00000117408	5072	1903
ENSG00000285649	2044	9
ENSG00000132768	2930	1016
ENSG00000117410	3239	3189
ENSG00000117411	3772	1976
ENSG00000159214	3563	1959
ENSG00000196517	5249	3024
ENSG00000230615	10561	50
ENSG00000227163	520	0
ENSG00000271647	1398	0
ENSG00000239560	300	0
ENSG00000171872	3160	5
ENSG00000233514	360	15
ENSG00000283039	3159	0
ENSG00000226804	1160	0
ENSG00000200171	96	0
ENSG00000238037	274	0
ENSG00000227994	214	0
ENSG00000271329	796	2
ENSG00000178028	5599	1707
ENSG00000117419	2785	894
ENSG00000233602	619	7
ENSG00000199385	102	0
ENSG00000187147	9687	1870
ENSG00000263381	60	0
ENSG00000126106	3561	335
ENSG00000198520	3290	236
ENSG00000199377	117	5
ENSG00000200169	116	0
ENSG00000142945	3646	455
ENSG00000225721	765	13
ENSG00000142937	2781	6609
ENSG00000264294	80	0
ENSG00000200913	104	2
ENSG00000202031	70	3
ENSG00000281859	69	0
ENSG00000207421	67	0
ENSG00000234093	385	13
ENSG00000142959	2512	62
ENSG00000173846	3327	1008
ENSG00000188396	763	14
ENSG00000222009	3520	394
ENSG00000117425	5334	329
ENSG00000202444	115	0
ENSG00000226499	162	92
ENSG00000070785	3411	491
ENSG00000253039	109	2
ENSG00000229815	839	2
ENSG00000232369	492	9
ENSG00000268949	3130	6
ENSG00000126107	5072	2437
ENSG00000126088	4029	634
ENSG00000162415	6095	72
ENSG00000234315	453	1
ENSG00000281912	1710	72
ENSG00000186603	1785	168
ENSG00000132781	5793	287
ENSG00000288208	2768	0
ENSG00000132773	2358	279
ENSG00000070759	3319	97
ENSG00000236872	325	34
ENSG00000280670	2757	38
ENSG00000132763	5049	443
ENSG00000117450	1504	3613
ENSG00000234379	598	0
ENSG00000117448	3121	3757
ENSG00000281133	96	0
ENSG00000280836	99	6
ENSG00000132780	8304	2903
ENSG00000281112	84	2
ENSG00000281825	69	1
ENSG00000159588	3323	137
ENSG00000159592	7433	1641
ENSG00000225447	382	153
ENSG00000234329	788	79
ENSG00000159596	1465	477
ENSG00000197429	3708	341
ENSG00000230896	598	50
ENSG00000236111	681	49
ENSG00000086015	8062	5675
ENSG00000232467	601	5
ENSG00000117461	7397	1602
ENSG00000278139	1553	0
ENSG00000226957	649	20
ENSG00000233114	226	6
ENSG00000227857	339	7
ENSG00000117472	2370	664
ENSG00000250719	405	0
ENSG00000085998	6189	2100
ENSG00000171357	1849	13
ENSG00000085999	4078	219
ENSG00000132128	8606	2918
ENSG00000173660	1341	1727
ENSG00000117481	8468	747
ENSG00000225779	370	2
ENSG00000117480	2724	3778
ENSG00000232022	2476	108
ENSG00000224863	1764	3
ENSG00000197587	5068	19
ENSG00000282881	1633	0
ENSG00000269956	2530	10
ENSG00000162456	2933	0
ENSG00000079277	8070	1108
ENSG00000142961	5916	379
ENSG00000123472	5677	693
ENSG00000233647	466	0
ENSG00000186118	1464	12
ENSG00000228237	584	1
ENSG00000159658	16312	880
ENSG00000236476	805	1
ENSG00000142973	3466	46
ENSG00000154198	1598	1364
ENSG00000238145	1192	91
ENSG00000187048	3890	6
ENSG00000259832	196	0
ENSG00000261196	121	0
ENSG00000261593	190	0
ENSG00000261290	154	0
ENSG00000186377	2447	41
ENSG00000186160	2252	238
ENSG00000225154	1202	99
ENSG00000225506	921	49
ENSG00000162365	3853	5
ENSG00000225514	671	4
ENSG00000224805	661	23
ENSG00000162366	1430	2264
ENSG00000162367	5700	41
ENSG00000226252	4036	3
ENSG00000123473	7291	391
ENSG00000162368	3844	1166
ENSG00000225762	483	17
ENSG00000186790	1768	3
ENSG00000237424	2509	19
ENSG00000186564	2648	2
ENSG00000271355	465	0
ENSG00000229554	448	0
ENSG00000227883	242	0
ENSG00000227947	1461	1
ENSG00000269113	7524	26
ENSG00000223814	407	0
ENSG00000225028	1807	1
ENSG00000226133	1477	0
ENSG00000231413	292	0
ENSG00000237180	267	0
ENSG00000242267	2010	4
ENSG00000279096	2669	0
ENSG00000223720	651	0
ENSG00000117834	4535	62
ENSG00000272491	1674	34
ENSG00000279214	950	2
ENSG00000132122	5938	307
ENSG00000224986	1044	0
ENSG00000206700	107	0
ENSG00000235105	1257	83
ENSG00000223175	107	3
ENSG00000232514	474	0
ENSG00000186094	7504	40
ENSG00000287661	1861	4
ENSG00000162373	2142	84
ENSG00000286597	573	10
ENSG00000229846	793	0
ENSG00000230114	566	3
ENSG00000225623	514	1
ENSG00000237478	262	12
ENSG00000215887	1966	15
ENSG00000279324	1901	2
ENSG00000233595	412	1
ENSG00000162374	8368	37
ENSG00000230828	346	0
ENSG00000237337	858	0
ENSG00000233407	250	0
ENSG00000284696	3511	0
ENSG00000284645	3304	0
ENSG00000234080	877	447
ENSG00000229316	653	2
ENSG00000225671	595	7
ENSG00000142700	3168	32
ENSG00000284700	930	0
ENSG00000185104	7549	463
ENSG00000225767	503	12
ENSG00000207194	108	0
ENSG00000230585	811	6
ENSG00000237130	370	4
ENSG00000123080	3018	52
ENSG00000265538	69	0
ENSG00000275816	86	0
ENSG00000204006	1118	0
ENSG00000200262	110	0
ENSG00000213478	684	33
ENSG00000203356	2366	6
ENSG00000123091	3112	1187
ENSG00000233406	870	1149
ENSG00000236434	435	9
ENSG00000085831	9362	1014
ENSG00000261664	1222	92
ENSG00000085832	7378	746
ENSG00000232027	955	18
ENSG00000206595	107	4
ENSG00000238140	678	8
ENSG00000227070	476	5
ENSG00000252032	105	3
ENSG00000227742	2704	13
ENSG00000117859	10273	1222
ENSG00000236973	1000	2
ENSG00000232846	879	0
ENSG00000212624	122	1
ENSG00000078618	6773	3273
ENSG00000266993	1819	43
ENSG00000272175	280	14
ENSG00000283899	59	0
ENSG00000230604	358	6
ENSG00000169213	12780	52
ENSG00000200839	126	0
ENSG00000229032	342	0
ENSG00000264613	300	0
ENSG00000117862	2864	52
ENSG00000285839	1986	0
ENSG00000198841	1708	93
ENSG00000223390	762	5
ENSG00000228369	391	5
ENSG00000134717	5948	879
ENSG00000157077	5809	270
ENSG00000241745	316	3
ENSG00000228407	340	19
ENSG00000223429	841	8
ENSG00000224255	706	18
ENSG00000236004	394	0
ENSG00000237663	344	4
ENSG00000213735	556	11
ENSG00000154222	7495	2785
ENSG00000272100	391	47
ENSG00000287078	939	3
ENSG00000224680	568	24
ENSG00000085840	3121	129
ENSG00000134748	5617	778
ENSG00000134744	16199	684
ENSG00000272371	456	2
ENSG00000236290	703	1
ENSG00000116157	1692	98
ENSG00000182183	2684	17
ENSG00000162377	4148	847
ENSG00000233664	321	11
ENSG00000239640	297	0
ENSG00000162378	8206	784
ENSG00000252018	141	3
ENSG00000228929	455	219
ENSG00000206627	105	7
ENSG00000203995	4694	261
ENSG00000242391	380	10
ENSG00000121310	11572	4707
ENSG00000230953	175	11
ENSG00000231866	175	1
ENSG00000116171	8253	1393
ENSG00000264834	99	3
ENSG00000266188	88	3
ENSG00000265815	100	1
ENSG00000237279	395	2
ENSG00000236360	502	3
ENSG00000226147	1301	2
ENSG00000174348	4899	762
ENSG00000232993	467	0
ENSG00000227644	280	0
ENSG00000162383	5413	22
ENSG00000235563	1871	0
ENSG00000277397	718	0
ENSG00000157184	10089	363
ENSG00000236723	1227	5
ENSG00000162384	4504	656
ENSG00000259818	3591	7
ENSG00000162385	1363	151
ENSG00000226754	1941	19
ENSG00000157193	19668	1022
ENSG00000234578	470	0
ENSG00000228838	675	1
ENSG00000232762	752	13
ENSG00000225675	567	4
ENSG00000285954	886	12
ENSG00000226938	383	0
ENSG00000230138	933	43
ENSG00000236253	3164	0
ENSG00000288527	79	0
ENSG00000143006	2440	0
ENSG00000174332	3113	26
ENSG00000239007	64	0
ENSG00000058804	4720	355
ENSG00000201003	136	4
ENSG00000229687	286	0
ENSG00000058799	2036	772
ENSG00000211452	2282	8
ENSG00000081870	3236	106
ENSG00000116212	2164	217
ENSG00000219102	1063	49
ENSG00000203985	2376	27
ENSG00000116209	9149	1895
ENSG00000280378	1755	50
ENSG00000116205	12168	353
ENSG00000283749	76	0
ENSG00000225183	238	1
ENSG00000279049	255	0
ENSG00000256407	3952	0
ENSG00000157211	3229	1
ENSG00000280425	4969	0
ENSG00000215883	8926	299
ENSG00000116221	2549	1117
ENSG00000157216	5227	2693
ENSG00000198711	2624	176
ENSG00000225632	1111	1
ENSG00000232245	289	0
ENSG00000287582	1051	1
ENSG00000235741	683	0
ENSG00000237173	108	0
ENSG00000227453	963	12
ENSG00000162390	9768	104
ENSG00000162391	2006	3
ENSG00000230728	623	1
ENSG00000184313	9088	11
ENSG00000271723	7090	1
ENSG00000243725	3488	26
ENSG00000162396	2356	103
ENSG00000006555	6111	217
ENSG00000237453	343	1
ENSG00000162398	1777	9
ENSG00000116133	6214	8477
ENSG00000287724	831	1
ENSG00000242396	575	0
ENSG00000233203	765	9
ENSG00000284601	1733	4
ENSG00000143001	1256	48
ENSG00000233271	428	0
ENSG00000162399	9761	4
ENSG00000169174	5711	36
ENSG00000162402	12023	912
ENSG00000231090	2568	0
ENSG00000231095	994	2
ENSG00000265822	83	0
ENSG00000234810	8481	1
ENSG00000231900	1309	0
ENSG00000232198	607	0
ENSG00000199831	327	0
ENSG00000252162	107	0
ENSG00000272051	102	0
ENSG00000233079	3391	0
ENSG00000230250	707	0
ENSG00000227104	430	0
ENSG00000235612	731	0
ENSG00000260971	7878	36
ENSG00000284686	2655	13
ENSG00000229871	890	2
ENSG00000223956	2203	7
ENSG00000162407	5272	282
ENSG00000236776	460	0
ENSG00000224980	433	0
ENSG00000225475	141	32
ENSG00000162409	9362	211
ENSG00000187889	4648	74
ENSG00000229913	1824	1
ENSG00000157131	2367	0
ENSG00000021852	2732	0
ENSG00000236341	610	2
ENSG00000173406	7548	1
ENSG00000227935	708	0
ENSG00000236888	360	3
ENSG00000226759	4340	1
ENSG00000229887	1447	13
ENSG00000223416	348	372
ENSG00000235038	620	0
ENSG00000230546	141	0
ENSG00000233216	322	1
ENSG00000162600	3718	192
ENSG00000286918	1791	8
ENSG00000270209	421	0
ENSG00000264128	302	0
ENSG00000184292	1820	479
ENSG00000185839	690	138
ENSG00000162601	13115	805
ENSG00000283445	4739	1
ENSG00000177606	3257	6537
ENSG00000234807	5017	33
ENSG00000272226	535	3
ENSG00000231740	395	0
ENSG00000232453	2068	17
ENSG00000237352	8462	5
ENSG00000228121	819	114
ENSG00000241042	171	0
ENSG00000235215	317	0
ENSG00000224609	7581	4
ENSG00000270457	338	0
ENSG00000172456	12174	108
ENSG00000266150	70	0
ENSG00000226883	767	0
ENSG00000134709	6614	677
ENSG00000134716	2973	253
ENSG00000265535	298	0
ENSG00000162598	4422	0
ENSG00000229332	562	0
ENSG00000238242	1259	1
ENSG00000226476	15496	6
ENSG00000231252	4298	0
ENSG00000162599	55886	4424
ENSG00000237928	6214	3
ENSG00000237853	842	15
ENSG00000284808	2442	1
ENSG00000287224	1416	2
ENSG00000223920	715	0
ENSG00000162604	5516	313
ENSG00000271200	427	0
ENSG00000132849	11990	1654
ENSG00000200575	104	0
ENSG00000212360	104	10
ENSG00000236646	270	7
ENSG00000242860	294	5
ENSG00000263908	74	0
ENSG00000283690	68	0
ENSG00000234204	458	0
ENSG00000234088	405	0
ENSG00000240563	3831	31
ENSG00000237227	307	0
ENSG00000200174	110	0
ENSG00000132854	6814	137
ENSG00000201153	108	0
ENSG00000162607	3869	1563
ENSG00000116641	24890	686
ENSG00000270549	238	0
ENSG00000132855	3371	1
ENSG00000278967	1819	9
ENSG00000213703	546	23
ENSG00000235545	1228	18
ENSG00000125703	3116	84
ENSG00000234318	447	0
ENSG00000237163	303	0
ENSG00000229537	2067	0
ENSG00000286455	1126	0
ENSG00000227485	359	0
ENSG00000229225	157	0
ENSG00000203605	823	4
ENSG00000224209	7361	5
ENSG00000252259	115	0
ENSG00000228734	859	0
ENSG00000223683	595	0
ENSG00000230798	1208	42
ENSG00000187140	2562	23
ENSG00000275836	60	0
ENSG00000252784	110	0
ENSG00000236674	1357	2
ENSG00000088035	5487	278
ENSG00000142856	5459	231
ENSG00000286429	1206	1
ENSG00000203965	5704	110
ENSG00000264271	286	2
ENSG00000251720	60	3
ENSG00000116652	3555	21
ENSG00000276884	136	0
ENSG00000278287	84	0
ENSG00000277565	58	0
ENSG00000275823	73	0
ENSG00000277689	90	0
ENSG00000274199	120	0
ENSG00000079739	4077	513
ENSG00000244256	305	17
ENSG00000185483	6720	62
ENSG00000177452	584	0
ENSG00000228056	490	2
ENSG00000207190	107	0
ENSG00000200508	102	0
ENSG00000223949	3546	16
ENSG00000284928	1031	0
ENSG00000177414	1838	0
ENSG00000238653	62	0
ENSG00000158966	7022	130
ENSG00000264470	77	0
ENSG00000162437	6070	352
ENSG00000162434	12620	2081
ENSG00000234784	241	2
ENSG00000233877	387	2
ENSG00000226891	7863	23
ENSG00000185031	1480	2
ENSG00000272506	618	5
ENSG00000212257	107	5
ENSG00000265996	88	2
ENSG00000199135	75	0
ENSG00000235804	427	0
ENSG00000234496	223	33
ENSG00000162433	7578	332
ENSG00000231622	171	1
ENSG00000116675	6958	70
ENSG00000229294	512	1
ENSG00000234144	226	1
ENSG00000222624	191	0
ENSG00000213625	5237	1228
ENSG00000116678	11370	41
