GeneID	Length	third.sorted.bam
ENSG00000231251	93	0
ENSG00000236335	2079	0
ENSG00000231949	5284	1
ENSG00000162510	12309	5
ENSG00000186056	8324	85
ENSG00000287510	1735	1
ENSG00000162511	25306	1075
ENSG00000264773	77	0
ENSG00000229607	5176	3
ENSG00000223382	10648	9
ENSG00000222784	288	1
ENSG00000235143	2097	0
ENSG00000162512	39293	3836
ENSG00000266210	267	0
ENSG00000134644	134486	6731
ENSG00000237329	507	0
ENSG00000232768	163	0
ENSG00000215900	572	2
ENSG00000225142	436	0
ENSG00000084628	60143	358
ENSG00000060688	37221	748
ENSG00000229447	437	0
ENSG00000121766	67972	1228
ENSG00000229044	13733	0
ENSG00000121769	11598	174
ENSG00000168528	25116	23517
ENSG00000215899	1342	36
ENSG00000206981	107	0
ENSG00000260386	9564	21
ENSG00000265961	114	0
ENSG00000284543	77081	126
ENSG00000229167	6314	0
ENSG00000142910	11202	1484
ENSG00000121764	14833	6
ENSG00000162517	15031	502
ENSG00000235790	16114	2
ENSG00000264078	4678	0
ENSG00000084636	52057	2164
ENSG00000121753	37777	5331
ENSG00000266580	76	0
ENSG00000254545	2193	1
ENSG00000134668	25630	271
ENSG00000203620	13550	5
ENSG00000269967	69929	32
ENSG00000184007	38436	381
ENSG00000228634	956	0
ENSG00000284702	14846	11
ENSG00000121774	46983	4609
ENSG00000203325	21184	194
ENSG00000121775	30836	694
ENSG00000266203	59	0
ENSG00000276493	291	0
ENSG00000025800	68508	1186
ENSG00000250135	5836	0
ENSG00000084652	18611	1827
ENSG00000160050	5002	165
ENSG00000224066	2046	26
ENSG00000160051	3027	132
ENSG00000222046	7103	181
ENSG00000160055	7888	573
ENSG00000084623	9677	3246
ENSG00000220785	9963	1153
ENSG00000183615	1635	312
ENSG00000182866	34927	477
ENSG00000277617	260	0
ENSG00000252450	110	0
ENSG00000116478	41553	3568
ENSG00000175130	2395	13849
ENSG00000233775	1470	7
ENSG00000162526	12792	288
ENSG00000225828	3009	0
ENSG00000160058	29629	3329
ENSG00000224333	1007	2
ENSG00000270850	341	1
ENSG00000229259	3576	2
ENSG00000263529	301	0
ENSG00000254553	135736	139
ENSG00000273274	31615	0
ENSG00000160062	66515	2
ENSG00000176261	50732	1715
ENSG00000200591	102	0
ENSG00000162521	35070	2847
ENSG00000162520	23691	116
ENSG00000224409	7504	5
ENSG00000162522	33141	8377
ENSG00000134684	42917	2323
ENSG00000116497	42109	1522
ENSG00000160097	10215	129
ENSG00000121905	12448	19
ENSG00000121900	6845	55
ENSG00000287691	26185	190
ENSG00000116514	28241	193
ENSG00000278966	911	14
ENSG00000217644	526	5
ENSG00000239670	1282	0
ENSG00000236065	45395	200
ENSG00000004455	73057	90
ENSG00000276645	345	0
ENSG00000142920	42389	532
ENSG00000278997	1360	23
ENSG00000116525	36661	1438
ENSG00000279179	3448	0
ENSG00000284721	5566	7
ENSG00000160094	44228	4283
ENSG00000270115	469	0
ENSG00000184389	14333	0
ENSG00000225313	41898	3
ENSG00000134686	107430	750
ENSG00000284154	100	0
ENSG00000222112	299	0
ENSG00000233246	12894	0
ENSG00000234512	2706	0
ENSG00000121903	23863	95
ENSG00000235907	736	0
ENSG00000121904	651844	512
ENSG00000227000	1618	0
ENSG00000176256	4317	0
ENSG00000231163	24774	0
ENSG00000201148	115	0
ENSG00000142698	52249	5
ENSG00000270241	434	0
ENSG00000287703	45576	34
ENSG00000207941	96	0
ENSG00000163866	147019	488
ENSG00000189280	3466	0
ENSG00000189433	2588	0
ENSG00000255811	26672	0
ENSG00000188910	5156	0
ENSG00000187513	2749	0
ENSG00000230163	862	0
ENSG00000116544	64215	98
ENSG00000284773	10958	45
ENSG00000241014	3008	0
ENSG00000271741	50209	6
ENSG00000243749	3819	0
ENSG00000163867	45781	0
ENSG00000197056	83688	728
ENSG00000233940	5804	0
ENSG00000228348	463	1
ENSG00000284640	4921	0
ENSG00000116560	16768	5507
ENSG00000201868	94	1
ENSG00000146463	153350	3444
ENSG00000240374	303	0
ENSG00000201542	152	0
ENSG00000229994	886	0
ENSG00000227409	7256	0
ENSG00000278702	323	0
ENSG00000142687	124459	9115
ENSG00000236274	1697	0
ENSG00000020129	9802	2011
ENSG00000239636	7917	37
ENSG00000116819	22015	157
ENSG00000126067	41986	1335
ENSG00000142686	5018	818
ENSG00000092853	49761	1080
ENSG00000232335	4188	0
ENSG00000134698	49875	1797
ENSG00000092847	60725	897
ENSG00000271164	483	0
ENSG00000286899	1893	0
ENSG00000271914	396	0
ENSG00000126070	141783	3193
ENSG00000271554	21522	0
ENSG00000232862	3961	10
ENSG00000092850	4182	52
ENSG00000116863	5041	1512
ENSG00000171812	29984	229
ENSG00000054116	19484	1117
ENSG00000116871	25271	4550
ENSG00000264592	256	0
ENSG00000054118	80926	4776
ENSG00000231849	259	0
ENSG00000214193	22973	3118
ENSG00000142694	2124	0
ENSG00000286379	5777	102
ENSG00000196182	46301	3748
ENSG00000181817	6671	446
ENSG00000222821	139	0
ENSG00000116885	34625	411
ENSG00000201448	129	0
ENSG00000116898	8667	1307
ENSG00000119535	17236	9721
ENSG00000230214	523	0
ENSG00000284705	6630	5
ENSG00000284720	1604	9
ENSG00000234481	5957	8
ENSG00000163873	238989	430
ENSG00000284650	2658	0
ENSG00000223944	170340	63
ENSG00000264698	72	0
ENSG00000207328	107	0
ENSG00000252368	110	0
ENSG00000230451	145	0
ENSG00000233621	123478	1653
ENSG00000163874	9798	7656
ENSG00000283724	60	0
ENSG00000163875	22200	973
ENSG00000263675	60	0
ENSG00000163877	19845	284
ENSG00000232273	532	0
ENSG00000237749	253	69
ENSG00000163879	9939	789
ENSG00000134697	29122	1915
ENSG00000284748	11211	3
ENSG00000169218	23543	13
ENSG00000116922	10680	364
ENSG00000134690	17239	592
ENSG00000183317	51254	965
ENSG00000200421	100	0
ENSG00000214141	2749	6
ENSG00000227416	429	4
ENSG00000185090	7336	517
ENSG00000233728	1160	0
ENSG00000196449	5264	518
ENSG00000197982	2476	748
ENSG00000188786	50019	929
ENSG00000235673	691	0
ENSG00000230955	884	0
ENSG00000204084	86361	889
ENSG00000252448	81	0
ENSG00000222282	95	0
ENSG00000277168	273	1
ENSG00000183431	33101	2214
ENSG00000212541	108	4
ENSG00000183386	8837	1047
ENSG00000183520	15563	531
ENSG00000185668	2965	25
ENSG00000224592	71712	394
ENSG00000223589	340	0
ENSG00000265596	99	0
ENSG00000284623	11130	0
ENSG00000286552	13002	0
ENSG00000287987	16722	0
ENSG00000237290	5773	1
ENSG00000275350	585	0
ENSG00000200796	107	0
ENSG00000238063	41696	12
ENSG00000215895	1960	767
ENSG00000284632	61764	43
ENSG00000116954	21575	342
ENSG00000273637	35162	1
ENSG00000228436	105127	117
ENSG00000214114	10876	0
ENSG00000274944	17117	0
ENSG00000131233	7519	0
ENSG00000158315	56024	0
ENSG00000199963	108	0
ENSG00000207466	101	0
ENSG00000235549	651	0
ENSG00000174574	14784	1867
ENSG00000168653	8319	1378
ENSG00000127603	405862	9700
ENSG00000206654	104	0
ENSG00000222378	133	0
ENSG00000287422	11951	0
ENSG00000226438	7812	0
ENSG00000217897	605	0
ENSG00000183682	38234	256
ENSG00000237624	1535	0
ENSG00000243970	37392	357
ENSG00000090621	15975	2546
ENSG00000228060	8809	0
ENSG00000201457	135	0
ENSG00000163909	16209	457
ENSG00000225903	488	0
ENSG00000116981	12918	4
ENSG00000116983	12838	8
ENSG00000084072	71733	824
ENSG00000225333	568	0
ENSG00000252413	62	0
ENSG00000116985	31684	137
ENSG00000198754	1826	0
ENSG00000285905	1450	0
ENSG00000261798	1196	3
ENSG00000229213	154	0
ENSG00000284719	10029	0
ENSG00000284678	16047	14
ENSG00000043514	45402	787
ENSG00000202222	113	0
ENSG00000116990	6831	87
ENSG00000236546	1354	0
ENSG00000207356	109	0
ENSG00000168389	14857	3556
ENSG00000228477	725	0
ENSG00000131236	32417	2102
ENSG00000131238	26267	1726
ENSG00000226745	685	1
ENSG00000117000	79535	2335
ENSG00000207508	107	0
ENSG00000188800	5738	6
ENSG00000259943	1541	125
ENSG00000084073	35945	1604
ENSG00000231296	313	0
ENSG00000049089	17325	860
ENSG00000227311	480	6
ENSG00000084070	78477	1463
ENSG00000213172	418	0
ENSG00000284677	13841	30
ENSG00000187801	13617	128
ENSG00000260920	2449	103
ENSG00000279667	1005	20
ENSG00000187815	19054	330
ENSG00000238287	15505	313
ENSG00000164002	7816	333
ENSG00000227278	597	0
ENSG00000238186	1421	60
ENSG00000117010	16595	143
ENSG00000286838	24670	63
ENSG00000236505	126	0
ENSG00000233910	721	0
ENSG00000117016	45003	144
ENSG00000287743	7633	5
ENSG00000237899	18500	48
ENSG00000272145	1687	32
ENSG00000066136	79956	2288
ENSG00000198974	92	0
ENSG00000207962	89	0
ENSG00000117013	56666	343
ENSG00000264582	296	0
ENSG00000179862	1310	90
ENSG00000229528	12757	4
ENSG00000228940	1660	0
ENSG00000286668	6231	9
ENSG00000233118	265	0
ENSG00000171793	32878	905
ENSG00000281207	29301	70
ENSG00000171790	7641	0
ENSG00000010803	214955	5923
ENSG00000215893	499	0
ENSG00000287400	96873	20
ENSG00000235358	42489	0
ENSG00000213987	313	0
ENSG00000286640	3217	0
ENSG00000204060	21669	1178
ENSG00000229901	666	0
ENSG00000252563	92	0
ENSG00000127129	5909	75
ENSG00000127124	529561	6320
ENSG00000230881	426	0
ENSG00000230638	2242	0
ENSG00000284895	43511	0
ENSG00000287587	15642	12
ENSG00000227538	1133	0
ENSG00000228776	757	3
ENSG00000044012	2411	0
ENSG00000197273	2056	1
ENSG00000198815	159339	4281
ENSG00000227527	2991	60
ENSG00000177181	43441	196
ENSG00000235002	397	0
ENSG00000066185	25925	79
ENSG00000127125	17269	604
ENSG00000186409	193970	2737
ENSG00000230116	755	0
ENSG00000236876	135	0
ENSG00000200254	107	0
ENSG00000236180	421	0
ENSG00000171960	18336	6
ENSG00000285728	23474	13
ENSG00000234917	2925	0
ENSG00000065978	21388	11753
ENSG00000164007	7162	7
ENSG00000117385	20750	1715
ENSG00000164008	12243	1
ENSG00000283580	27202	148
ENSG00000228452	978	0
ENSG00000274386	31613	23
ENSG00000177868	10346	29
ENSG00000164010	27870	182
ENSG00000228192	13901	2
ENSG00000164011	5905	489
ENSG00000233708	2171	10
ENSG00000237090	1337	1
ENSG00000225099	681	6
ENSG00000117394	33494	1274
ENSG00000284138	440	0
ENSG00000227533	37766	721
ENSG00000283973	2800	0
ENSG00000207256	107	0
ENSG00000283136	89	0
ENSG00000277513	412	4
ENSG00000186973	11244	387
ENSG00000117395	106762	419
ENSG00000284410	61	0
ENSG00000243710	82210	0
ENSG00000199240	120	0
ENSG00000179178	4020	802
ENSG00000253313	3741	103
ENSG00000066056	22127	927
ENSG00000117400	16649	112
ENSG00000287113	557	0
ENSG00000234694	3975	51
ENSG00000117399	4223	554
ENSG00000066322	4677	3111
ENSG00000283836	68	0
ENSG00000159479	5892	310
ENSG00000229431	4043	0
ENSG00000198198	64366	4637
ENSG00000229372	869	0
ENSG00000274975	73	0
ENSG00000178922	2987	0
ENSG00000229348	3069	27
ENSG00000142949	98480	21716
ENSG00000066135	55370	0
ENSG00000284989	280866	1
ENSG00000236200	23016	0
ENSG00000126091	225342	8
ENSG00000229444	17952	0
ENSG00000283414	90	0
ENSG00000233674	271	0
ENSG00000283477	62	0
ENSG00000224751	1312	0
ENSG00000117407	3921	168
ENSG00000237950	2864	85
ENSG00000288573	2182	38
ENSG00000117408	21073	2109
ENSG00000285649	6471	5
ENSG00000132768	3370	0
ENSG00000117410	3809	3189
ENSG00000117411	12228	2251
ENSG00000159214	5170	10
ENSG00000196517	39968	4050
ENSG00000230615	85477	227
ENSG00000227163	520	0
ENSG00000271647	1398	0
ENSG00000239560	300	0
ENSG00000171872	16320	12
ENSG00000233514	360	0
ENSG00000283039	3811	0
ENSG00000226804	1160	0
ENSG00000200171	96	0
ENSG00000238037	274	0
ENSG00000227994	214	0
ENSG00000271329	1107	2
ENSG00000178028	7227	1727
ENSG00000117419	134191	2266
ENSG00000233602	866	0
ENSG00000199385	102	0
ENSG00000187147	246531	284
ENSG00000263381	60	0
ENSG00000126106	39244	488
ENSG00000198520	50900	1185
ENSG00000199377	117	0
ENSG00000200169	116	0
ENSG00000142945	27950	248
ENSG00000225721	16774	47
ENSG00000142937	3529	6618
ENSG00000264294	80	0
ENSG00000200913	104	0
ENSG00000202031	70	0
ENSG00000281859	69	0
ENSG00000207421	67	0
ENSG00000234093	385	13
ENSG00000142959	4586	69
ENSG00000173846	5614	1023
ENSG00000188396	763	14
ENSG00000222009	7104	549
ENSG00000117425	23410	419
ENSG00000202444	115	0
ENSG00000226499	162	91
ENSG00000070785	136201	2327
ENSG00000253039	109	0
ENSG00000229815	839	0
ENSG00000232369	492	9
ENSG00000268949	3130	4
ENSG00000126107	8785	2472
ENSG00000126088	4626	635
ENSG00000162415	289811	751
ENSG00000234315	453	0
ENSG00000281912	1710	0
ENSG00000186603	1785	168
ENSG00000132781	11731	3
ENSG00000288208	161894	0
ENSG00000132773	3922	0
ENSG00000070759	147281	0
ENSG00000236872	325	0
ENSG00000280670	6214	84
ENSG00000132763	13083	351
ENSG00000117450	12012	3736
ENSG00000234379	1213	4
ENSG00000117448	19507	4349
ENSG00000281133	105	0
ENSG00000280836	103	6
ENSG00000132780	35059	3124
ENSG00000281112	93	0
ENSG00000281825	74	0
ENSG00000159588	4014	140
ENSG00000159592	60810	4287
ENSG00000225447	382	0
ENSG00000234329	788	0
ENSG00000159596	6256	606
ENSG00000197429	56330	715
ENSG00000230896	2392	0
ENSG00000236111	681	49
ENSG00000086015	249136	9183
ENSG00000232467	601	0
ENSG00000117461	92897	1478
ENSG00000278139	132828	76
ENSG00000226957	1551	0
ENSG00000233114	226	0
ENSG00000227857	4551	0
ENSG00000117472	10890	697
ENSG00000250719	1003	0
ENSG00000085998	31624	2197
ENSG00000171357	17923	8
ENSG00000085999	32020	117
ENSG00000132128	42413	3682
ENSG00000173660	13079	2254
ENSG00000117481	24976	1006
ENSG00000225779	370	2
ENSG00000117480	19532	4523
ENSG00000232022	50365	199
ENSG00000224863	4718	0
ENSG00000197587	26381	20
ENSG00000282881	11804	1
ENSG00000269956	31645	0
ENSG00000162456	6007	0
ENSG00000079277	59436	813
ENSG00000142961	9177	0
ENSG00000123472	41131	964
ENSG00000233647	466	0
ENSG00000186118	4740	0
ENSG00000228237	18063	1
ENSG00000159658	44488	400
ENSG00000236476	805	1
ENSG00000142973	61576	121
ENSG00000154198	57343	6249
ENSG00000238145	1192	0
ENSG00000187048	12308	9
ENSG00000259832	196	0
ENSG00000261196	121	0
ENSG00000261593	190	0
ENSG00000261290	154	0
ENSG00000186377	27083	104
ENSG00000186160	51088	1325
ENSG00000225154	1202	0
ENSG00000225506	82619	440
ENSG00000162365	12301	0
ENSG00000225514	1411	0
ENSG00000224805	1090	22
ENSG00000162366	7463	2525
ENSG00000162367	15931	42
ENSG00000226252	4954	0
ENSG00000123473	64009	773
ENSG00000162368	45043	1636
ENSG00000225762	27550	142
ENSG00000186790	1768	3
ENSG00000237424	2509	19
ENSG00000186564	2648	2
ENSG00000271355	465	0
ENSG00000229554	448	0
ENSG00000227883	558	0
ENSG00000227947	15567	5
ENSG00000269113	236858	243
ENSG00000223814	4416	0
ENSG00000225028	2172	0
ENSG00000226133	41078	17
ENSG00000231413	3410	0
ENSG00000237180	267	0
ENSG00000242267	86337	141
ENSG00000279096	2669	0
ENSG00000223720	33886	32
ENSG00000117834	25960	147
ENSG00000272491	1674	0
ENSG00000279214	950	2
ENSG00000132122	176836	2272
ENSG00000224986	1044	0
ENSG00000206700	107	0
ENSG00000235105	1257	0
ENSG00000223175	107	0
ENSG00000232514	474	0
ENSG00000186094	1491101	9288
ENSG00000287661	5116	0
ENSG00000162373	49451	0
ENSG00000286597	10714	0
ENSG00000229846	161991	0
ENSG00000230114	11875	0
ENSG00000225623	97885	0
ENSG00000237478	262	0
ENSG00000215887	4580	0
ENSG00000279324	1901	0
ENSG00000233595	412	0
ENSG00000162374	179744	195
ENSG00000230828	346	0
ENSG00000237337	1563	0
ENSG00000233407	17044	0
ENSG00000284696	91531	15
ENSG00000284645	6426	0
ENSG00000234080	877	446
ENSG00000229316	949	2
ENSG00000225671	595	7
ENSG00000142700	5894	35
ENSG00000284700	1708	0
ENSG00000185104	523240	8386
ENSG00000225767	9682	0
ENSG00000207194	108	0
ENSG00000230585	811	0
ENSG00000237130	370	0
ENSG00000123080	13890	62
ENSG00000265538	69	0
ENSG00000275816	86	0
ENSG00000204006	45866	16
ENSG00000200262	110	0
ENSG00000213478	684	33
ENSG00000203356	40002	120
ENSG00000123091	37175	1618
ENSG00000233406	870	0
ENSG00000236434	1159	0
ENSG00000085831	57859	1539
ENSG00000261664	5671	0
ENSG00000085832	165004	2087
ENSG00000232027	955	0
ENSG00000206595	107	0
ENSG00000238140	1696	0
ENSG00000227070	43321	278
ENSG00000252032	105	0
ENSG00000227742	33032	41
ENSG00000117859	221249	2549
ENSG00000236973	1000	0
ENSG00000232846	879	0
ENSG00000212624	122	0
ENSG00000078618	89747	2926
ENSG00000266993	5221	0
ENSG00000272175	280	0
ENSG00000283899	59	0
ENSG00000230604	358	0
ENSG00000169213	82745	106
ENSG00000200839	126	0
ENSG00000229032	342	0
ENSG00000264613	300	0
ENSG00000117862	35061	105
ENSG00000285839	13198	0
ENSG00000198841	1708	0
ENSG00000223390	10889	0
ENSG00000228369	1766	0
ENSG00000134717	34518	1844
ENSG00000157077	204593	1510
ENSG00000241745	316	0
ENSG00000228407	340	0
ENSG00000223429	841	0
ENSG00000224255	706	0
ENSG00000236004	394	0
ENSG00000237663	712	0
ENSG00000213735	556	0
ENSG00000154222	20471	2942
ENSG00000272100	391	0
ENSG00000287078	2423	5
ENSG00000224680	568	24
ENSG00000085840	31595	199
ENSG00000134748	16235	102
ENSG00000134744	145206	1443
ENSG00000272371	456	2
ENSG00000236290	703	1
ENSG00000116157	6681	122
ENSG00000182183	36516	89
ENSG00000162377	13899	867
ENSG00000233664	321	11
ENSG00000239640	297	0
ENSG00000162378	100884	1487
ENSG00000252018	141	0
ENSG00000228929	455	0
ENSG00000206627	105	0
ENSG00000203995	52488	682
ENSG00000242391	515	0
ENSG00000121310	31303	5575
ENSG00000230953	175	0
ENSG00000231866	175	0
ENSG00000116171	124423	2606
ENSG00000264834	99	0
ENSG00000266188	88	0
ENSG00000265815	100	0
ENSG00000237279	395	0
ENSG00000236360	502	0
ENSG00000226147	1301	0
ENSG00000174348	23450	101
ENSG00000232993	15565	0
ENSG00000227644	280	0
ENSG00000162383	55460	66
ENSG00000235563	4034	0
ENSG00000277397	5980	1
ENSG00000157184	17406	177
ENSG00000236723	3993	0
ENSG00000162384	6536	664
ENSG00000259818	3591	7
ENSG00000162385	11619	353
ENSG00000226754	7933	30
ENSG00000157193	86106	1982
ENSG00000234578	667	0
ENSG00000228838	1683	0
ENSG00000232762	2927	0
ENSG00000225675	8277	23
ENSG00000285954	21443	58
ENSG00000226938	746	0
ENSG00000230138	1590	42
ENSG00000236253	26872	13
ENSG00000288527	79	0
ENSG00000143006	8090	3
ENSG00000174332	231870	131
ENSG00000239007	64	0
ENSG00000058804	72986	789
ENSG00000201003	136	0
ENSG00000229687	286	0
ENSG00000058799	38080	1372
ENSG00000211452	19848	48
ENSG00000081870	29356	412
ENSG00000116212	22084	301
ENSG00000219102	1063	49
ENSG00000203985	10889	85
ENSG00000116209	26824	2337
ENSG00000280378	1755	0
ENSG00000116205	58936	589
ENSG00000283749	76	0
ENSG00000225183	238	0
ENSG00000279049	257	0
ENSG00000256407	67388	22
ENSG00000157211	20803	0
ENSG00000280425	5235	0
ENSG00000215883	30386	0
ENSG00000116221	41424	1378
ENSG00000157216	188048	6164
ENSG00000198711	2624	0
ENSG00000225632	1967	0
ENSG00000232245	4605	8
ENSG00000287582	2967	5
ENSG00000235741	848	0
ENSG00000237173	108	0
ENSG00000227453	963	12
ENSG00000162390	96936	242
ENSG00000162391	14376	0
ENSG00000230728	6962	0
ENSG00000184313	68513	0
ENSG00000271723	100523	6
ENSG00000243725	26797	7
ENSG00000162396	7626	115
ENSG00000006555	21612	270
ENSG00000237453	2021	0
ENSG00000162398	36190	33
ENSG00000116133	37569	8571
ENSG00000287724	8993	0
ENSG00000242396	1127	0
ENSG00000233203	1288	18
ENSG00000284601	5565	3
ENSG00000143001	11661	5
ENSG00000233271	11325	0
ENSG00000162399	18240	4
ENSG00000169174	25406	40
ENSG00000162402	149006	1587
ENSG00000231090	107047	41
ENSG00000231095	994	0
ENSG00000265822	83	0
ENSG00000234810	741226	176
ENSG00000231900	1309	0
ENSG00000232198	607	0
ENSG00000199831	327	0
ENSG00000252162	107	0
ENSG00000272051	102	0
ENSG00000233079	81866	0
ENSG00000230250	29378	0
ENSG00000227104	567	0
ENSG00000235612	9504	3
ENSG00000260971	323143	19
ENSG00000284686	351063	106
ENSG00000229871	890	0
ENSG00000223956	2203	0
ENSG00000162407	150541	800
ENSG00000236776	460	0
ENSG00000224980	631	0
ENSG00000225475	141	0
ENSG00000162409	70022	345
ENSG00000187889	100908	267
ENSG00000229913	3242	1
ENSG00000157131	63427	2
ENSG00000021852	36934	5
ENSG00000236341	32872	2
ENSG00000173406	1551957	612
ENSG00000227935	875	0
ENSG00000236888	360	0
ENSG00000226759	20374	0
ENSG00000229887	1447	0
ENSG00000223416	348	0
ENSG00000235038	20136	0
ENSG00000230546	141	0
ENSG00000233216	322	0
ENSG00000162600	131419	0
ENSG00000286918	17730	16
ENSG00000270209	421	0
ENSG00000264128	302	0
ENSG00000184292	1820	479
ENSG00000185839	690	138
ENSG00000162601	56638	1064
ENSG00000283445	55687	23
ENSG00000177606	3257	6533
ENSG00000234807	115982	89
ENSG00000272226	535	0
ENSG00000231740	12807	0
ENSG00000232453	49030	18
ENSG00000237352	306913	102
ENSG00000228121	819	0
ENSG00000241042	1653	0
ENSG00000235215	22118	0
ENSG00000224609	164560	22
ENSG00000270457	338	0
ENSG00000172456	514010	1850
ENSG00000266150	70	0
ENSG00000226883	34436	0
ENSG00000134709	61537	754
ENSG00000134716	33466	362
ENSG00000265535	298	0
ENSG00000162598	86502	13
ENSG00000229332	562	0
ENSG00000238242	34910	12
ENSG00000226476	124792	28
ENSG00000231252	208379	64
ENSG00000162599	597530	10254
ENSG00000237928	144211	0
ENSG00000237853	4566	0
ENSG00000284808	52185	8
ENSG00000287224	1856	2
ENSG00000223920	715	0
ENSG00000162604	44378	836
ENSG00000271200	427	0
ENSG00000132849	436270	8282
ENSG00000200575	104	0
ENSG00000212360	104	0
ENSG00000236646	270	0
ENSG00000242860	294	0
ENSG00000263908	74	0
ENSG00000283690	68	0
ENSG00000234204	823	4
ENSG00000234088	405	0
ENSG00000240563	17480	46
ENSG00000237227	307	0
ENSG00000200174	110	0
ENSG00000132854	83270	278
ENSG00000201153	108	0
ENSG00000162607	15508	1637
ENSG00000116641	234089	1815
ENSG00000270549	238	0
ENSG00000132855	8794	0
ENSG00000278967	1819	0
ENSG00000213703	546	0
ENSG00000235545	22213	129
ENSG00000125703	81385	262
ENSG00000234318	5631	1
ENSG00000237163	303	0
ENSG00000229537	46754	2
ENSG00000286455	7418	0
ENSG00000227485	1452	0
ENSG00000229225	951	0
ENSG00000203605	23904	7
ENSG00000224209	158192	117
ENSG00000252259	115	0
ENSG00000228734	1852	0
ENSG00000223683	595	0
ENSG00000230798	3558	41
ENSG00000187140	2562	4
ENSG00000275836	60	0
ENSG00000252784	110	0
ENSG00000236674	1357	2
ENSG00000088035	70979	569
ENSG00000142856	152952	884
ENSG00000286429	20248	0
ENSG00000203965	49322	0
